model_0,model_1,model_2,model_3,model_4
0.16613975167274475,0.1953241527080536,0.1824824959039688,0.20008009672164917,0.190591961145401
0.1654825359582901,0.1947973072528839,0.18205855786800385,0.19962742924690247,0.18992070853710175
0.16483017802238464,0.19427572190761566,0.181619331240654,0.199227437376976,0.1892930567264557
0.16417577862739563,0.19377465546131134,0.18116961419582367,0.1987631916999817,0.1886950135231018
0.16351757943630219,0.1932818591594696,0.1807582974433899,0.19836950302124023,0.18808545172214508
0.16285882890224457,0.1927938163280487,0.18032148480415344,0.19794882833957672,0.1874975711107254
0.16221947968006134,0.19230453670024872,0.17985162138938904,0.1974971890449524,0.1869477927684784
0.16157357394695282,0.19181926548480988,0.1794195920228958,0.1970582902431488,0.18637299537658691
0.16093672811985016,0.19132964313030243,0.17898835241794586,0.1965947300195694,0.18577991425991058
0.16030237078666687,0.190839946269989,0.1785542070865631,0.19619108736515045,0.1851847618818283
0.15964967012405396,0.1903597116470337,0.1781180202960968,0.1957543045282364,0.18461284041404724
0.1589890569448471,0.18987765908241272,0.17770664393901825,0.19530341029167175,0.1840699464082718
0.15832357108592987,0.18939122557640076,0.1772763431072235,0.19486357271671295,0.183493509888649
0.1576644778251648,0.1889100819826126,0.1768880933523178,0.1944248080253601,0.1828959584236145
0.15701454877853394,0.18843217194080353,0.17646580934524536,0.19398391246795654,0.18231621384620667
0.1563745141029358,0.18795441091060638,0.17601348459720612,0.19351151585578918,0.1817132979631424
0.15574942529201508,0.1874779909849167,0.1756451278924942,0.19306589663028717,0.1811278909444809
0.1551249623298645,0.18700385093688965,0.17522165179252625,0.19263610243797302,0.18056543171405792
0.15450066328048706,0.1865314245223999,0.17476731538772583,0.19218924641609192,0.17996814846992493
0.15388108789920807,0.1860557198524475,0.174307718873024,0.1917097121477127,0.17935244739055634
0.15326939523220062,0.18557824194431305,0.1738825887441635,0.19127237796783447,0.17874762415885925
0.1526685506105423,0.18510311841964722,0.1734178364276886,0.19085626304149628,0.17816726863384247
0.1520611047744751,0.1846240758895874,0.17300327122211456,0.1904287040233612,0.17758189141750336
0.15143588185310364,0.1841498166322708,0.1725657731294632,0.18996445834636688,0.17698878049850464
0.15082749724388123,0.18367573618888855,0.17210076749324799,0.18950124084949493,0.176396444439888
0.15022553503513336,0.1832028329372406,0.17158320546150208,0.1890667825937271,0.17582428455352783
0.1496274173259735,0.1827326864004135,0.17114701867103577,0.18862244486808777,0.17521609365940094
0.14902785420417786,0.1822565346956253,0.17067478597164154,0.18819130957126617,0.17462170124053955
0.14843705296516418,0.18178004026412964,0.17016078531742096,0.18773019313812256,0.17403745651245117
0.14784131944179535,0.18130597472190857,0.16961000859737396,0.18730537593364716,0.17344750463962555
0.14725032448768616,0.18083077669143677,0.1690916121006012,0.18688784539699554,0.1728505790233612
0.14667561650276184,0.18035228550434113,0.16858547925949097,0.18640898168087006,0.1722441017627716
0.14609892666339874,0.17990754544734955,0.16801391541957855,0.185933455824852,0.17164982855319977
0.14555008709430695,0.17946413159370422,0.16746892035007477,0.18550997972488403,0.1710391640663147
0.14501549303531647,0.17901362478733063,0.1669306457042694,0.18507526814937592,0.17043755948543549
0.14449122548103333,0.17855632305145264,0.16636206209659576,0.1845885068178177,0.16983839869499207
0.14397156238555908,0.1781010776758194,0.16576702892780304,0.18416233360767365,0.16928471624851227
0.14345665276050568,0.1776469349861145,0.16516762971878052,0.18370653688907623,0.16870564222335815
0.14294183254241943,0.17719842493534088,0.1645796000957489,0.18326491117477417,0.1681039035320282
0.14243929088115692,0.17675162851810455,0.16398485004901886,0.18281345069408417,0.16748596727848053
0.14194142818450928,0.17630444467067719,0.16338680684566498,0.18238595128059387,0.16688527166843414
0.14143703877925873,0.17585785686969757,0.16277043521404266,0.18195417523384094,0.16626831889152527
0.14093802869319916,0.17542235553264618,0.1621599942445755,0.1814957708120346,0.16564270853996277
0.1404360830783844,0.17499209940433502,0.16155649721622467,0.1810326725244522,0.1650589555501938
0.13994573056697845,0.1745629459619522,0.160932719707489,0.18061096966266632,0.16450022161006927
