step,y,x,action,next_y,next_x,reward,done
231,2,4,3,2,4,0,False
232,2,4,0,2,4,0,False
233,2,4,1,3,4,0,False
238,4,3,0,4,3,0,False
240,4,3,2,4,3,0,False
241,4,3,1,5,3,0,False
243,5,3,0,4,3,0,False
247,3,4,0,2,4,0,False
250,2,3,0,2,3,0,False
252,2,2,1,2,2,0,False
256,2,4,3,2,4,0,False
257,2,4,0,2,4,0,False
258,2,4,1,3,4,0,False
263,3,4,0,2,4,0,False
270,1,2,0,0,2,0,False
271,0,2,2,0,2,0,False
272,0,2,2,0,2,0,False
273,0,2,1,1,2,0,False
274,1,2,0,0,2,0,False
275,0,2,0,0,2,0,False
276,0,2,3,0,3,0,False
277,0,3,3,0,4,0,False
278,0,4,0,0,4,0,False
279,0,4,3,0,5,0,False
280,0,5,2,0,4,0,False
281,0,4,2,0,3,0,False
282,0,3,0,0,3,0,False
283,0,3,3,0,4,0,False
284,0,4,2,0,3,0,False
285,0,3,2,0,2,0,False
286,0,2,1,1,2,0,False
287,1,2,0,0,2,0,False
288,0,2,1,1,2,0,False
289,1,2,3,1,2,0,False
290,1,2,3,1,2,0,False
291,1,2,0,0,2,0,False
292,0,2,2,0,2,0,False
293,0,2,3,0,3,0,False
294,0,3,3,0,4,0,False
295,0,4,2,0,3,0,False
296,0,3,2,0,2,0,False
297,0,2,0,0,2,0,False
298,0,2,2,0,2,0,False
299,0,2,3,0,3,0,False
300,0,3,2,0,2,0,False
301,0,2,0,0,2,0,False
302,0,2,3,0,3,0,False
303,0,3,3,0,4,0,False
304,0,4,1,0,4,0,False
305,0,4,0,0,4,0,False
306,0,4,2,0,3,0,False
307,0,3,1,0,3,0,False
308,0,3,1,0,3,0,False
309,0,3,2,0,2,0,False
322,0,2,0,0,2,0,False
326,0,2,1,1,2,0,False
327,1,2,3,1,2,0,False
328,1,2,2,1,2,0,False
333,0,3,0,0,3,0,False
335,0,4,3,0,5,0,False
336,0,5,1,0,5,0,False
337,0,5,2,0,4,0,False
338,0,4,3,0,5,0,False
339,0,5,3,0,6,0,False
340,0,6,1,1,6,0,False
341,1,6,1,2,6,0,False
342,2,6,3,2,7,0,False
343,2,7,0,1,7,0,False
344,1,7,3,1,8,0,False
345,1,8,1,1,8,0,False
346,1,8,3,1,9,0,False
347,1,9,2,1,8,0,False
348,1,8,3,1,9,0,False
349,1,9,0,1,9,0,False
350,1,9,3,1,10,0,False
351,1,10,3,1,11,0,False
352,1,11,2,1,10,0,False
353,1,10,3,1,11,0,False
354,1,11,0,1,11,0,False
355,1,11,2,1,10,0,False
356,1,10,0,1,10,0,False
357,1,10,1,2,10,0,False
358,2,10,1,3,10,0,False
359,3,10,3,3,10,0,False
360,3,10,3,3,10,0,False
361,3,10,3,3,10,0,False
362,3,10,3,3,10,0,False
364,3,10,1,4,10,0,False
365,4,10,1,5,10,0,False
366,5,10,0,4,10,0,False
367,4,10,1,5,10,0,False
368,5,10,3,5,11,0,False
369,5,11,1,6,11,0,False
370,6,11,0,5,11,0,False
371,5,11,1,6,11,0,False
372,6,11,2,6,10,0,False
373,6,10,3,6,11,0,False
374,6,11,0,5,11,0,False
375,5,11,3,5,11,0,False
376,5,11,0,5,11,0,False
377,5,11,2,5,10,0,False
378,5,10,0,4,10,0,False
379,4,10,3,4,10,0,False
380,4,10,2,4,10,0,False
381,4,10,1,5,10,0,False
382,5,10,1,6,10,0,False
383,6,10,3,6,11,0,False
384,6,11,0,5,11,0,False
385,5,11,1,6,11,0,False
386,6,11,2,6,10,0,False
387,6,10,3,6,11,0,False
388,6,11,1,7,11,0,False
389,7,11,1,7,11,0,False
390,7,11,0,6,11,0,False
391,6,11,2,6,10,0,False
392,6,10,0,5,10,0,False
393,5,10,2,5,9,0,False
394,5,9,0,5,9,0,False
395,5,9,1,6,9,0,False
396,6,9,0,5,9,0,False
397,5,9,1,6,9,0,False
398,6,9,1,7,9,0,False
399,7,9,1,7,9,0,False
400,7,9,3,7,10,0,False
401,7,10,1,8,10,0,False
402,8,10,0,7,10,0,False
403,7,10,1,8,10,0,False
404,8,10,3,8,10,0,False
405,8,10,3,8,10,0,False
406,8,10,3,8,10,0,False
407,8,10,1,9,10,0,False
408,9,10,0,8,10,0,False
409,8,10,1,9,10,0,False
410,9,10,3,9,11,0,False
411,9,11,1,10,11,0,False
412,10,11,2,10,10,0,False
413,10,10,1,11,10,0,False
414,11,10,3,11,10,0,False
415,11,10,1,12,10,0,False
416,12,10,3,12,11,0,False
417,12,11,2,12,10,0,False
418,12,10,2,12,10,0,False
419,12,10,3,12,11,0,False
420,12,11,1,13,11,0,False
421,13,11,3,13,11,0,False
422,13,11,3,13,11,0,False
423,13,11,0,12,11,0,False
424,12,11,0,12,11,0,False
425,12,11,2,12,10,0,False
426,12,10,2,12,10,0,False
427,12,10,3,12,11,0,False
428,12,11,1,13,11,0,False
429,13,11,0,12,11,0,False
430,12,11,0,12,11,0,False
431,12,11,2,12,10,0,False
432,12,10,3,12,11,0,False
433,12,11,3,12,11,0,False
434,12,11,2,12,10,0,False
435,12,10,1,13,10,0,False
436,13,10,1,13,10,0,False
437,13,10,3,13,11,0,False
438,13,11,0,12,11,0,False
439,12,11,0,12,11,0,False
440,12,11,0,12,11,0,False
442,12,11,1,13,11,0,False
443,13,11,2,13,10,0,False
444,13,10,0,12,10,0,False
445,12,10,0,11,10,0,False
446,11,10,2,11,10,0,False
447,11,10,0,10,10,0,False
448,10,10,1,11,10,0,False
449,11,10,1,12,10,0,False
450,12,10,1,13,10,0,False
451,13,10,0,12,10,0,False
452,12,10,1,13,10,0,False
453,13,10,3,13,11,0,False
454,13,11,3,13,11,0,False
455,13,11,3,13,11,0,False
456,13,11,1,13,11,0,False
457,13,11,0,12,11,0,False
459,12,10,0,11,10,0,False
460,11,10,3,11,10,0,False
461,11,10,1,12,10,0,False
465,12,11,1,13,11,0,False
466,13,11,2,13,10,0,False
467,13,10,3,13,11,0,False
468,13,11,2,13,10,0,False
469,13,10,2,13,10,0,False
470,13,10,2,13,10,0,False
471,13,10,1,13,10,0,False
472,13,10,3,13,11,0,False
477,13,11,1,13,11,0,False
480,13,11,2,13,10,0,False
481,13,10,1,13,10,0,False
482,13,10,0,12,10,0,False
483,12,10,0,11,10,0,False
484,11,10,3,11,10,0,False
485,11,10,1,12,10,0,False
486,12,10,0,11,10,0,False
487,11,10,0,10,10,0,False
488,10,10,3,10,11,0,False
489,10,11,3,10,12,0,False
490,10,12,0,9,12,0,False
491,9,12,3,9,13,0,False
492,9,13,1,10,13,0,False
493,10,13,0,9,13,0,False
494,9,13,1,10,13,0,False
495,10,13,3,10,13,0,False
496,10,13,0,9,13,0,False
497,9,13,0,9,13,0,False
498,9,13,0,9,13,0,False
499,9,13,1,10,13,0,False
500,10,13,0,9,13,0,False
501,9,13,2,9,12,0,False
502,9,12,3,9,13,0,False
503,9,13,3,9,13,0,False
504,9,13,2,9,12,0,False
505,9,12,0,9,12,0,False
506,9,12,2,9,11,0,False
507,9,11,2,9,10,0,False
508,9,10,0,8,10,0,False
509,8,10,1,9,10,0,False
510,9,10,2,9,10,0,False
511,9,10,3,9,11,0,False
512,9,11,1,10,11,0,False
513,10,11,2,10,10,0,False
514,10,10,3,10,11,0,False
515,10,11,2,10,10,0,False
516,10,10,0,9,10,0,False
517,9,10,1,10,10,0,False
518,10,10,0,9,10,0,False
519,9,10,0,8,10,0,False
520,8,10,1,9,10,0,False
521,9,10,2,9,10,0,False
522,9,10,1,10,10,0,False
523,10,10,0,9,10,0,False
524,9,10,1,10,10,0,False
525,10,10,0,9,10,0,False
526,9,10,2,9,10,0,False
527,9,10,3,9,11,0,False
528,9,11,3,9,12,0,False
529,9,12,2,9,11,0,False
530,9,11,1,10,11,0,False
531,10,11,1,10,11,0,False
532,10,11,2,10,10,0,False
533,10,10,2,10,9,0,False
534,10,9,3,10,10,0,False
535,10,10,3,10,11,0,False
536,10,11,3,10,12,0,False
537,10,12,3,10,13,0,False
538,10,13,2,10,12,0,False
539,10,12,0,9,12,0,False
540,9,12,0,9,12,0,False
541,9,12,0,9,12,0,False
542,9,12,1,10,12,0,False
543,10,12,1,10,12,0,False
544,10,12,0,9,12,0,False
545,9,12,3,9,13,0,False
546,9,13,1,10,13,0,False
547,10,13,3,10,13,0,False
548,10,13,3,10,13,0,False
549,10,13,2,10,12,0,False
550,10,12,1,10,12,0,False
551,10,12,0,9,12,0,False
552,9,12,3,9,13,0,False
553,9,13,0,9,13,0,False
554,9,13,3,9,13,0,False
555,9,13,2,9,12,0,False
556,9,12,0,9,12,0,False
557,9,12,2,9,11,0,False
558,9,11,0,9,11,0,False
