model_0,model_1,model_2
0.5456626415252686,0.4652557969093323,0.9654560089111328
0.42518335580825806,0.5341589450836182,0.7256342172622681
0.4358305037021637,0.49083471298217773,0.8106024861335754
0.7208263278007507,0.21964780986309052,0.49897584319114685
0.48024725914001465,0.4500044584274292,0.7998290061950684
0.5044664144515991,0.4417805075645447,0.8979856967926025
0.5671834945678711,0.45846810936927795,0.7761141061782837
0.4718521535396576,0.6083241105079651,0.8552961349487305
0.3228495717048645,0.53214031457901,0.9292424917221069
0.40301060676574707,0.4184108376502991,0.9094723463058472
0.07597725093364716,0.7992825508117676,0.9560233950614929
0.4781309962272644,0.4755634069442749,0.831255316734314
0.4359188377857208,0.5012456178665161,0.7530465722084045
0.3727721571922302,0.45419156551361084,0.710630476474762
0.45573073625564575,0.36893224716186523,0.7446593046188354
0.4571545124053955,0.5795669555664062,0.8327893018722534
0.42715784907341003,0.32317185401916504,0.7554163932800293
0.26338812708854675,0.43149954080581665,0.34401869773864746
0.384607195854187,0.42148488759994507,0.7499470710754395
0.40929412841796875,0.44449949264526367,0.9169198274612427
0.46843382716178894,0.45948556065559387,0.7035383582115173
0.37388381361961365,0.38392528891563416,0.6583022475242615
0.4639693796634674,0.4517836570739746,0.5975793600082397
0.364165335893631,0.400871217250824,0.6348456740379333
0.36574625968933105,0.3160324692726135,0.4731953740119934
0.38619017601013184,0.4228103756904602,0.6428520679473877
0.36294126510620117,0.4236559271812439,0.519140899181366
0.44983240962028503,0.40265387296676636,0.6575222611427307
0.478444904088974,0.40050631761550903,0.6382455825805664
0.4083786606788635,0.34797489643096924,0.6301856637001038
0.33781898021698,0.43995213508605957,0.5333467721939087
0.09392966330051422,0.46261581778526306,0.9977263808250427
0.4404948949813843,0.4213659167289734,0.6467753052711487
0.38853129744529724,0.3549381494522095,0.5764976143836975
0.37498927116394043,0.47466832399368286,0.5605121850967407
0.3857693672180176,0.3446272015571594,0.4424492418766022
0.42939701676368713,0.34693092107772827,0.5393899083137512
0.3597383499145508,0.381142795085907,0.6294347643852234
0.3067852258682251,0.32127466797828674,0.8779352903366089
0.3211550712585449,0.3309134840965271,0.4472818970680237
0.43656450510025024,0.4045436978340149,0.5143423080444336
0.3208255171775818,0.42596983909606934,0.4651340842247009
0.37731069326400757,0.3981759548187256,0.5598174333572388
0.4163193702697754,0.3882310688495636,0.603329062461853
0.39653271436691284,0.29294708371162415,0.5169185400009155
0.6722100973129272,0.1987810581922531,0.3936758041381836
0.3413275182247162,0.3310149312019348,0.4163159132003784
0.3682922124862671,0.38787513971328735,0.5142592191696167
0.38935914635658264,0.4333798289299011,0.4048736095428467
0.4808323383331299,0.3121289610862732,0.5036769509315491
0.43573907017707825,0.34184321761131287,0.5162295699119568
0.34152281284332275,0.360588401556015,0.457069993019104
0.2743714451789856,0.05119028687477112,0.4874107837677002
0.41970545053482056,0.3713820278644562,0.411322683095932
0.34125828742980957,0.3662925660610199,0.5849494338035583
0.3071269094944,0.337058961391449,0.4475914239883423
0.42432910203933716,0.3022879958152771,0.41260015964508057
0.34252792596817017,0.37051284313201904,0.3941597640514374
0.40232783555984497,0.3413712680339813,0.48899877071380615
0.48465144634246826,0.2641925811767578,0.0588235966861248
0.37318986654281616,0.28783392906188965,0.469510555267334
0.32650670409202576,0.3353468179702759,0.41366034746170044
0.3882709741592407,0.2958623766899109,0.36213237047195435
0.34000492095947266,0.3887016773223877,0.438587486743927
0.32987529039382935,0.44031524658203125,0.4770275950431824
0.3940083384513855,0.35503333806991577,0.4266238212585449
0.20704635977745056,0.5031541585922241,0.060239940881729126
0.3464134931564331,0.33177417516708374,0.47488081455230713
0.32498034834861755,0.33805423974990845,0.4199230968952179
0.39154642820358276,0.32518118619918823,0.4119587540626526
0.41514384746551514,0.3205755949020386,0.43028390407562256
0.3705362379550934,0.38130712509155273,0.36511096358299255
0.31242308020591736,0.3637874722480774,0.3712890148162842
0.3377193808555603,0.3448483943939209,0.6176633238792419
0.34728407859802246,0.35233205556869507,0.37252703309059143
0.32501575350761414,0.3512152433395386,0.31011319160461426
0.3193063735961914,0.3623563051223755,0.4096289277076721
0.37676572799682617,0.2698216438293457,0.4172687232494354
0.43003231287002563,0.2615446448326111,0.4745604693889618
0.3093660771846771,0.3603892922401428,0.4357425272464752
0.1970168650150299,0.8444193601608276,0.610515296459198
0.3140956163406372,0.315035343170166,0.40060585737228394
0.3230414390563965,0.33743950724601746,0.36207878589630127
0.4282365143299103,0.2899686396121979,0.405538946390152
0.336912602186203,0.31131500005722046,0.412625253200531
0.27156907320022583,0.3717022240161896,0.3439672589302063
0.35167598724365234,0.358906090259552,0.4564146399497986
0.30347931385040283,0.3878488540649414,0.4917594790458679
0.3267980217933655,0.3150469660758972,0.42823272943496704
0.3140535354614258,0.34837061166763306,0.3957541584968567
0.3033961057662964,0.3452645540237427,0.3587578535079956
0.37696412205696106,0.2657366991043091,0.3981727659702301
0.30848920345306396,0.33573344349861145,0.3393383324146271
0.3688969314098358,0.35196322202682495,0.4110107421875
0.18314532935619354,0.48208731412887573,0.3824482560157776
0.37634244561195374,0.3380371332168579,0.3126073181629181
0.2914118468761444,0.3482718765735626,0.3681817054748535
0.3232252299785614,0.28216874599456787,0.45298171043395996
0.3081281781196594,0.37893354892730713,0.3780883550643921
0.30683600902557373,0.2829849421977997,0.3831344544887543
0.38972437381744385,0.27290406823158264,0.37029653787612915
0.08249609917402267,0.0835227519273758,0.5464239120483398
0.2897605895996094,0.3080991506576538,0.3646380305290222
0.3462328612804413,0.33807387948036194,0.3680265247821808
0.3162565231323242,0.3388087749481201,0.36187973618507385
0.3161298632621765,0.2808568477630615,0.36267873644828796
0.28290045261383057,0.3014065623283386,0.43059152364730835
0.3672495484352112,0.28879374265670776,0.3377099931240082
0.2930162250995636,0.29478949308395386,0.25438377261161804
0.27048876881599426,0.2696003019809723,0.3574008345603943
0.3044793903827667,0.30908700823783875,0.3396936357021332
0.29504650831222534,0.30149367451667786,0.3607387840747833
0.3579745888710022,0.3255766034126282,0.3902153968811035
0.2926374673843384,0.3087758421897888,0.3677191436290741
0.32133880257606506,0.32644420862197876,0.33460870385169983
0.22398042678833008,0.3428420424461365,0.35871320962905884
0.2982466220855713,0.37969323992729187,0.33007168769836426
0.3511641025543213,0.3113453686237335,0.36428454518318176
0.2767467498779297,0.25203603506088257,0.37884852290153503
0.3220340609550476,0.33651846647262573,0.3542797863483429
0.2900123596191406,0.2947922945022583,0.3186933398246765
0.3053019046783447,0.29506564140319824,0.37802475690841675
0.13259902596473694,0.39864039421081543,0.16095149517059326
0.3315308094024658,0.29978907108306885,0.3619363307952881
0.2640189826488495,0.2798840403556824,0.32538285851478577
0.3266785740852356,0.2946567237377167,0.3257279694080353
0.32519787549972534,0.34153100848197937,0.292177677154541
0.28284916281700134,0.36933791637420654,0.3535158634185791
0.32584571838378906,0.32485049962997437,0.42767056822776794
0.4011489748954773,0.18899381160736084,0.44554609060287476
0.31688687205314636,0.3217482566833496,0.3040475845336914
0.3205917477607727,0.297798216342926,0.4225776195526123
0.3876058757305145,0.28669849038124084,0.31479811668395996
0.30712318420410156,0.2807266116142273,0.33263975381851196
0.4160674214363098,0.33332860469818115,0.407049298286438
0.26943984627723694,0.3095330595970154,0.3165881633758545
0.1767497956752777,0.3603338599205017,0.14020214974880219
0.2826279401779175,0.33382678031921387,0.3051035404205322
0.33062082529067993,0.32616642117500305,0.3211227059364319
0.3541577458381653,0.3416624069213867,0.4068494141101837
0.30964094400405884,0.27939414978027344,0.34548884630203247
0.2767399549484253,0.26380157470703125,0.33821314573287964
0.27160245180130005,0.2652733325958252,0.3374849855899811
0.36585375666618347,0.303743839263916,0.26095181703567505
0.29006898403167725,0.28019997477531433,0.30411916971206665
0.32517969608306885,0.33555924892425537,0.36087071895599365
0.32741960883140564,0.26429110765457153,0.27883458137512207
0.31211626529693604,0.34692466259002686,0.33444082736968994
0.27938416600227356,0.31136441230773926,0.355481892824173
0.27640390396118164,0.2897860109806061,0.37264484167099
0.18345478177070618,0.45006662607192993,0.2709381580352783
0.2532137632369995,0.31045612692832947,0.3430185914039612
0.3173150420188904,0.3012990653514862,0.3885633945465088
0.3032509386539459,0.32694655656814575,0.28498008847236633
0.32148605585098267,0.3346766531467438,0.28960323333740234
0.3113994300365448,0.2619675397872925,0.3693141043186188
0.2974141538143158,0.31480878591537476,0.3236011862754822
0.08316214382648468,0.1831386685371399,0.3147692084312439
0.3241020441055298,0.23509572446346283,0.27918410301208496
0.22563987970352173,0.36368680000305176,0.33513695001602173
0.2997576594352722,0.3163309395313263,0.34541741013526917
0.3137092590332031,0.3196104168891907,0.3160196840763092
0.25093913078308105,0.26924625039100647,0.3803485333919525
0.3238796889781952,0.31149035692214966,0.3032751679420471
0.18651333451271057,0.5662209987640381,0.5490965843200684
0.24257820844650269,0.28072333335876465,0.30760642886161804
0.32648956775665283,0.32601940631866455,0.29945820569992065
0.2896656095981598,0.3057976961135864,0.3230554461479187
0.33374446630477905,0.2817056179046631,0.3958822786808014
0.2865341305732727,0.3060547709465027,0.35409849882125854
0.27795013785362244,0.2919565439224243,0.29257944226264954
0.42947810888290405,0.2393343150615692,0.04436131566762924
0.2610520124435425,0.2966868281364441,0.30438727140426636
0.3248189687728882,0.2961325943470001,0.350896418094635
0.2891942858695984,0.28577178716659546,0.24682378768920898
0.3394927978515625,0.3162515163421631,0.3255665898323059
0.31746119260787964,0.2889423370361328,0.3730599284172058
0.289773166179657,0.33108067512512207,0.3214757442474365
0.23877792060375214,0.37463074922561646,0.20363382995128632
0.2674919366836548,0.29726141691207886,0.29689574241638184
0.2726278603076935,0.3213033080101013,0.3003074824810028
0.30976369976997375,0.279777467250824,0.34889984130859375
0.28967520594596863,0.2619587182998657,0.34816908836364746
0.2773573398590088,0.31240901350975037,0.3193179965019226
0.27844923734664917,0.31907033920288086,0.3075558543205261
0.12117641419172287,0.26086583733558655,0.1291138380765915
0.2765091061592102,0.25016945600509644,0.30770865082740784
0.24462653696537018,0.27486270666122437,0.30420196056365967
0.2903779149055481,0.3722118139266968,0.32439786195755005
0.2915426790714264,0.32298731803894043,0.30397772789001465
0.26748883724212646,0.34618353843688965,0.3042571544647217
0.2752964496612549,0.2688397765159607,0.3312516212463379
0.37695246934890747,0.1607801765203476,0.38251394033432007
0.3183640241622925,0.33664464950561523,0.32537776231765747
0.2894790768623352,0.2669222354888916,0.2708204388618469
0.3426661491394043,0.320272296667099,0.36607223749160767
0.2686285972595215,0.3254075348377228,0.2992575168609619
0.2656736373901367,0.31227391958236694,0.3458438813686371
0.2601039409637451,0.27255746722221375,0.33139264583587646
0.30460166931152344,0.32629209756851196,0.24769535660743713
0.2964179217815399,0.26559412479400635,0.30266475677490234
0.321564257144928,0.298309326171875,0.3164266049861908
0.24999454617500305,0.30036666989326477,0.2857053279876709
0.2593365013599396,0.31938114762306213,0.34635013341903687
0.25432848930358887,0.2965615391731262,0.30257850885391235
0.2930834889411926,0.31527721881866455,0.3199516236782074
0.47389766573905945,0.23347406089305878,0.09472388029098511
0.290162056684494,0.33507734537124634,0.25525957345962524
0.26248377561569214,0.2674902081489563,0.3250437080860138
0.2956307828426361,0.29399269819259644,0.343071848154068
0.34067922830581665,0.3147031366825104,0.2928308844566345
0.33157914876937866,0.30278483033180237,0.3258664608001709
0.24733762443065643,0.249003067612648,0.3252543807029724
0.5298810005187988,0.2812563478946686,0.5611529350280762
0.2775290310382843,0.247595876455307,0.30490660667419434
0.25345271825790405,0.290872722864151,0.37130728363990784
0.2797699570655823,0.3500792384147644,0.29845577478408813
0.2882247865200043,0.2961116433143616,0.27593594789505005
0.2370801568031311,0.2570687532424927,0.3269405663013458
0.3021269738674164,0.33083856105804443,0.3305867612361908
0.29606473445892334,0.38180479407310486,0.45941799879074097
0.2967927157878876,0.29614633321762085,0.3760331869125366
0.27104800939559937,0.32310813665390015,0.306622177362442
0.22721004486083984,0.25317829847335815,0.3160763382911682
0.25946950912475586,0.3185349702835083,0.2923705279827118
0.26778337359428406,0.320348858833313,0.25912338495254517
0.3081388473510742,0.318977415561676,0.3291988968849182
0.5102319717407227,0.21115610003471375,0.22821763157844543
0.28830209374427795,0.32340312004089355,0.3185645341873169
0.2688101530075073,0.2591167092323303,0.26954588294029236
0.24745725095272064,0.28014442324638367,0.3174005150794983
0.3367379903793335,0.27585411071777344,0.29052281379699707
0.2844356298446655,0.34643977880477905,0.29390841722488403
0.31595852971076965,0.28418105840682983,0.3375805616378784
0.25132715702056885,0.21127013862133026,0.2741447985172272
0.2903425991535187,0.30470842123031616,0.3322758376598358
0.2385222464799881,0.2674521803855896,0.2916634678840637
0.28208470344543457,0.3162461519241333,0.30596259236335754
0.2794073522090912,0.3218187093734741,0.2753758430480957
0.32466453313827515,0.3218522071838379,0.26182061433792114
0.2435341626405716,0.2775236964225769,0.3493863344192505
0.4115372896194458,0.5220665335655212,0.4603676199913025
0.2982448935508728,0.3036969304084778,0.27475857734680176
0.2426130771636963,0.292462021112442,0.3126307725906372
0.28071850538253784,0.26115643978118896,0.27342718839645386
0.292522668838501,0.31292665004730225,0.2999260425567627
0.2721636891365051,0.34268224239349365,0.3271578848361969
0.3432849943637848,0.2472953498363495,0.34745901823043823
0.17429623007774353,0.17876791954040527,0.1964195966720581
0.26768797636032104,0.2882215976715088,0.2547058165073395
0.2687509059906006,0.33688995242118835,0.31898051500320435
0.30333516001701355,0.29238057136535645,0.33225691318511963
0.25024282932281494,0.28961458802223206,0.2978353500366211
0.2767130732536316,0.31003338098526,0.2831430435180664
0.32036155462265015,0.3012562394142151,0.34881681203842163
0.1739032119512558,0.12457796186208725,0.43026071786880493
0.28859490156173706,0.26106223464012146,0.35048484802246094
0.2618911862373352,0.29910165071487427,0.3061695694923401
0.2780449390411377,0.2862101197242737,0.309969961643219
0.29281800985336304,0.2867511808872223,0.27958863973617554
0.22410133481025696,0.3241913914680481,0.2721324563026428
0.2823299169540405,0.29126545786857605,0.314980685710907
0.2609492540359497,0.3333311080932617,0.2130626142024994
0.2758744955062866,0.301211416721344,0.2907654643058777
0.34490832686424255,0.2505754828453064,0.32747262716293335
0.28989291191101074,0.27587592601776123,0.31022143363952637
0.31116312742233276,0.28559720516204834,0.3381118178367615
0.23572078347206116,0.27094292640686035,0.23719437420368195
0.2474137544631958,0.3643568158149719,0.27497559785842896
0.1358419954776764,0.647303581237793,0.30382710695266724
0.334839791059494,0.27773746848106384,0.31731319427490234
0.24786347150802612,0.2926967740058899,0.29534265398979187
0.2467232048511505,0.25664597749710083,0.33607929944992065
0.25711339712142944,0.3054569959640503,0.2843637466430664
0.32747337222099304,0.31588214635849,0.25220924615859985
0.23968034982681274,0.3184095323085785,0.29982638359069824
0.16361640393733978,0.44568508863449097,0.1327904462814331
0.22569161653518677,0.28090333938598633,0.3426075577735901
0.2941347658634186,0.2579948902130127,0.2722701132297516
0.3340795636177063,0.3081841468811035,0.3135630488395691
0.2799861431121826,0.2865198850631714,0.3234039545059204
0.2631373405456543,0.27391839027404785,0.2828201651573181
0.24305862188339233,0.33656588196754456,0.2630060315132141
0.5421811938285828,0.3620641231536865,0.04633684083819389
0.2462330460548401,0.28434377908706665,0.3086417317390442
0.23979206383228302,0.2637161612510681,0.2072349488735199
0.33268773555755615,0.2623828649520874,0.295894056558609
0.2686762809753418,0.2991165518760681,0.3475823700428009
0.2390311062335968,0.3313981294631958,0.3317241072654724
0.273448646068573,0.31140121817588806,0.280261367559433
0.0066889142617583275,0.32369306683540344,0.13959398865699768
0.24015825986862183,0.22440102696418762,0.3011227250099182
0.26633670926094055,0.3351553678512573,0.28546905517578125
0.25782155990600586,0.32009369134902954,0.29494577646255493
0.2782514691352844,0.31789541244506836,0.28243288397789
0.2862408757209778,0.3294815421104431,0.3002679944038391
0.24210640788078308,0.3058317303657532,0.3164736330509186
0.019276123493909836,0.25547850131988525,0.29467642307281494
0.255662739276886,0.33924755454063416,0.27306604385375977
0.2778245806694031,0.31217098236083984,0.3154411315917969
0.2514965534210205,0.29338085651397705,0.3193850815296173
0.2492276281118393,0.26420795917510986,0.27129918336868286
0.25763383507728577,0.2648373246192932,0.2714351415634155
0.24510276317596436,0.32874423265457153,0.30701306462287903
0.26923155784606934,0.3536165654659271,0.5559852123260498
0.28135502338409424,0.28918278217315674,0.2982352375984192
0.2485712468624115,0.2993521988391876,0.3098929524421692
0.2508867383003235,0.3258213996887207,0.2771790027618408
0.30254238843917847,0.29854297637939453,0.2966509163379669
0.31026431918144226,0.3033774495124817,0.2976343631744385
0.20110571384429932,0.2920435667037964,0.3280075788497925
0.08356060832738876,0.3810369372367859,0.060500942170619965
0.22703906893730164,0.31796908378601074,0.34781551361083984
0.2430008351802826,0.2996768057346344,0.3166899085044861
0.2362995594739914,0.29614999890327454,0.28372693061828613
0.24850142002105713,0.24296900629997253,0.2712424099445343
0.26345252990722656,0.30603089928627014,0.2619670629501343
0.32406923174858093,0.2773868441581726,0.2631482481956482
0.19261279702186584,0.2604946494102478,0.20199203491210938
0.2740768492221832,0.24213863909244537,0.2817762792110443
0.266018807888031,0.32406121492385864,0.25300753116607666
0.27675044536590576,0.2927670478820801,0.30080029368400574
0.26581159234046936,0.2745353579521179,0.3195297122001648
0.2879907190799713,0.31278008222579956,0.3218079209327698
0.2415894865989685,0.2739381492137909,0.26050689816474915
0.11498381197452545,0.36957377195358276,0.3947506844997406
0.2503446638584137,0.28389906883239746,0.24523141980171204
0.3132530152797699,0.26201993227005005,0.23255933821201324
0.26177912950515747,0.28326570987701416,0.3349819779396057
0.2910909652709961,0.29336729645729065,0.33270829916000366
0.22083096206188202,0.32698729634284973,0.3953191637992859
0.2555432915687561,0.29393500089645386,0.26614564657211304
0.16270104050636292,0.5581521391868591,0.1865566372871399
0.2730725407600403,0.3087901473045349,0.29507461190223694
0.2244843691587448,0.2671511173248291,0.2787178158760071
0.26132267713546753,0.2536301910877228,0.30577778816223145
0.2704297602176666,0.2719869017601013,0.23105309903621674
0.23218370974063873,0.3037707805633545,0.30064117908477783
0.27869153022766113,0.30953270196914673,0.32122886180877686
0.17977112531661987,0.4523264765739441,0.2613573670387268
0.3111291825771332,0.25077956914901733,0.30228596925735474
0.24695628881454468,0.3215480446815491,0.2445533722639084
0.31122756004333496,0.31582367420196533,0.3039622902870178
0.24673762917518616,0.28768253326416016,0.2648189663887024
0.25095680356025696,0.3153002858161926,0.3164967894554138
0.21702072024345398,0.30099403858184814,0.2816970646381378
0.012111347168684006,0.17505952715873718,0.26348549127578735
0.2850969433784485,0.31725215911865234,0.2930089831352234
0.22314730286598206,0.2708088755607605,0.30264171957969666
0.24161134660243988,0.28478050231933594,0.30368107557296753
0.2946179509162903,0.2751028537750244,0.28258123993873596
0.21850578486919403,0.26614809036254883,0.21931791305541992
0.24987418949604034,0.307293176651001,0.31430262327194214
0.11421867460012436,0.308566689491272,0.14858762919902802
0.25116628408432007,0.23241113126277924,0.27496761083602905
0.2600308954715729,0.3275229334831238,0.2236640304327011
0.24123093485832214,0.2907096743583679,0.29554784297943115
0.23275230824947357,0.3462820053100586,0.26523375511169434
0.2310706228017807,0.24130558967590332,0.33522021770477295
0.2809236943721771,0.2766231298446655,0.29603779315948486
0.4504624307155609,0.6673060655593872,0.22399120032787323
0.2600882947444916,0.2932374179363251,0.31669092178344727
0.25740334391593933,0.29247891902923584,0.29694056510925293
0.21282565593719482,0.30094602704048157,0.27223095297813416
0.23881331086158752,0.27291256189346313,0.2681436538696289
0.25505632162094116,0.29890960454940796,0.26375705003738403
0.295297235250473,0.3232819437980652,0.248296856880188
0.22159647941589355,0.38754791021347046,0.10800211876630783
0.23117592930793762,0.31133538484573364,0.27067670226097107
0.28066688776016235,0.25858381390571594,0.29255354404449463
0.23159156739711761,0.2719494700431824,0.33709052205085754
0.278422474861145,0.32843971252441406,0.2904556095600128
0.2540140748023987,0.2779436707496643,0.24797724187374115
0.25033050775527954,0.2787536084651947,0.2102864384651184
0.13346895575523376,0.13952858746051788,0.3631386458873749
0.26249581575393677,0.31255000829696655,0.28747624158859253
0.21491548418998718,0.30461421608924866,0.2694520354270935
0.2529193162918091,0.27640601992607117,0.22770318388938904
0.23332563042640686,0.2663007974624634,0.30868586897850037
0.23880451917648315,0.3063894510269165,0.27438780665397644
0.2585330605506897,0.2734452486038208,0.30452123284339905
0.22963067889213562,0.17489993572235107,0.32800379395484924
0.24057064950466156,0.267787367105484,0.2903831899166107
0.2741541266441345,0.29996126890182495,0.26830315589904785
0.2872132360935211,0.30938559770584106,0.28758493065834045
0.2506347596645355,0.2579502463340759,0.2848963737487793
0.24039801955223083,0.3055824935436249,0.2617015838623047
0.24198415875434875,0.28543275594711304,0.2546751797199249
