model_0,model_1,model_2,model_3,model_4
0.3597739338874817,0.8331634998321533,0.7264716625213623,1.0464484691619873,0.28636685013771057
0.35126757621765137,0.8056345582008362,0.6985809803009033,1.0210847854614258,0.28465718030929565
0.3442170023918152,0.7781703472137451,0.6721498966217041,0.995259165763855,0.2837066948413849
0.33856502175331116,0.7510655522346497,0.6470439434051514,0.9690737724304199,0.28325071930885315
0.33407604694366455,0.7245913147926331,0.6228635311126709,0.9425761699676514,0.28305479884147644
0.3306525945663452,0.6987723112106323,0.5995136499404907,0.9159454107284546,0.2829100489616394
0.32807502150535583,0.6736623048782349,0.5769120454788208,0.8892177939414978,0.2826617658138275
0.3261314928531647,0.6494016051292419,0.5549404621124268,0.8624774217605591,0.2822333574295044
0.32465678453445435,0.6258172392845154,0.5335736274719238,0.8357988595962524,0.2815741002559662
0.32350051403045654,0.6029337048530579,0.5128775835037231,0.8092445135116577,0.2805875837802887
0.32251113653182983,0.5808515548706055,0.4929814338684082,0.7827668786048889,0.27935320138931274
0.3215409219264984,0.5595471262931824,0.4736662805080414,0.7564111948013306,0.27790459990501404
0.32047122716903687,0.5390689373016357,0.45521053671836853,0.7300916314125061,0.27622172236442566
0.31919100880622864,0.5195163488388062,0.43757766485214233,0.7039308547973633,0.274432510137558
0.3176654577255249,0.5010651350021362,0.42076611518859863,0.6780213117599487,0.2725529670715332
0.3158697783946991,0.483390748500824,0.40486979484558105,0.6528308391571045,0.2706047594547272
0.3138066530227661,0.4665752053260803,0.3900514245033264,0.6282128691673279,0.26863542199134827
0.311488538980484,0.4504337012767792,0.3764280676841736,0.603969931602478,0.2666848301887512
0.30892813205718994,0.4349457025527954,0.36418747901916504,0.5801780223846436,0.2647986114025116
0.30614376068115234,0.42046698927879333,0.3532879650592804,0.5570566654205322,0.26303547620773315
0.30319011211395264,0.40662455558776855,0.3436220586299896,0.5345906019210815,0.2613871097564697
0.3001599907875061,0.3934520483016968,0.3350275754928589,0.5128941535949707,0.25986236333847046
0.29712724685668945,0.3810000419616699,0.3274165689945221,0.4921374022960663,0.2584728002548218
0.2941138446331024,0.36926716566085815,0.3206976354122162,0.4722093641757965,0.25722378492355347
0.2911057472229004,0.35835203528404236,0.3145837187767029,0.4531548023223877,0.2560906410217285
0.28823596239089966,0.34815239906311035,0.30897942185401917,0.43510088324546814,0.2550615668296814
0.2855028510093689,0.33863067626953125,0.30378586053848267,0.41804906725883484,0.2540947496891022
0.28296390175819397,0.3298574686050415,0.29890772700309753,0.40205758810043335,0.25318896770477295
0.2806360721588135,0.3217191994190216,0.2943325638771057,0.38719451427459717,0.25235840678215027
0.2785642147064209,0.31412848830223083,0.2899761199951172,0.37351343035697937,0.25155264139175415
0.2767236828804016,0.3070859909057617,0.2859184443950653,0.36115097999572754,0.25078076124191284
0.2750934064388275,0.30050861835479736,0.2821619510650635,0.34984469413757324,0.2500351667404175
0.2735900282859802,0.29445943236351013,0.2786387801170349,0.3396139144897461,0.24932679533958435
0.27218854427337646,0.2888055741786957,0.2750798463821411,0.3304176330566406,0.24860264360904694
0.27087724208831787,0.28348487615585327,0.27161139249801636,0.3222232758998871,0.24784620106220245
0.26962995529174805,0.27853959798812866,0.2680121064186096,0.31498968601226807,0.24705977737903595
0.2684265077114105,0.2739219069480896,0.2644997239112854,0.3086618185043335,0.2462637722492218
0.2672576904296875,0.26957079768180847,0.26103895902633667,0.30318957567214966,0.24553966522216797
0.26610302925109863,0.2654677927494049,0.25760260224342346,0.29848626255989075,0.24486035108566284
0.2649504542350769,0.2616260051727295,0.25442075729370117,0.2944689393043518,0.24417752027511597
0.26379066705703735,0.2580142319202423,0.25130027532577515,0.2910822331905365,0.2434595227241516
0.26262128353118896,0.2546202540397644,0.2482646405696869,0.2882818579673767,0.24273692071437836
0.2614552974700928,0.25144118070602417,0.24543429911136627,0.28593558073043823,0.2420206367969513
0.26027485728263855,0.24843451380729675,0.24285396933555603,0.28395697474479675,0.24131977558135986
0.25908660888671875,0.2456483542919159,0.24044840037822723,0.2823251485824585,0.240657776594162
0.25787603855133057,0.2429663985967636,0.23816242814064026,0.28099489212036133,0.2400013953447342
0.25667136907577515,0.2403007298707962,0.23608249425888062,0.2799033522605896,0.2393530011177063
0.25547295808792114,0.23771455883979797,0.2341008186340332,0.2789386510848999,0.2387121319770813
0.25429508090019226,0.23524558544158936,0.23220285773277283,0.2781387269496918,0.2380772978067398
0.2531309425830841,0.23287349939346313,0.23030684888362885,0.27741527557373047,0.23743580281734467
0.25198543071746826,0.23061726987361908,0.2284526377916336,0.2766372561454773,0.23682105541229248
0.2508602738380432,0.22857019305229187,0.22667056322097778,0.2757525146007538,0.23621287941932678
0.24975968897342682,0.22662463784217834,0.2249366044998169,0.27479812502861023,0.2355954945087433
0.24875029921531677,0.22466084361076355,0.22324341535568237,0.27381569147109985,0.23501230776309967
0.24774867296218872,0.22271111607551575,0.22166332602500916,0.27276867628097534,0.23445522785186768
0.2467624694108963,0.22080270946025848,0.22016844153404236,0.2716386020183563,0.23390492796897888
0.24580378830432892,0.21912643313407898,0.21871916949748993,0.27044087648391724,0.2333616018295288
0.24486185610294342,0.21749389171600342,0.21729373931884766,0.26917117834091187,0.232819065451622
0.2439373880624771,0.21584206819534302,0.21592998504638672,0.2678627371788025,0.2322780042886734
0.2430281937122345,0.21415291726589203,0.2145978808403015,0.26659777760505676,0.23173990845680237
0.24213021993637085,0.21245598793029785,0.21332283318042755,0.2653006613254547,0.2312045395374298
0.24126334488391876,0.2107754647731781,0.21213003993034363,0.26398929953575134,0.2306734323501587
0.24040406942367554,0.20924590528011322,0.21098341047763824,0.2627429962158203,0.23014557361602783
0.23955786228179932,0.20782476663589478,0.20988015830516815,0.26150113344192505,0.22960716485977173
0.2387719452381134,0.20633922517299652,0.20880135893821716,0.2602940797805786,0.22906196117401123
0.2380131483078003,0.20483523607254028,0.20773887634277344,0.2591336965560913,0.22852084040641785
0.23726938664913177,0.20337815582752228,0.2066950500011444,0.25810879468917847,0.22800204157829285
0.236543208360672,0.20189565420150757,0.205698162317276,0.2572081387042999,0.22749602794647217
0.2358277142047882,0.20041948556900024,0.20467513799667358,0.25640594959259033,0.2269975244998932
0.23512384295463562,0.19894814491271973,0.20362237095832825,0.2556552290916443,0.2264934480190277
0.23443181812763214,0.19748416543006897,0.2025798261165619,0.25495803356170654,0.22598563134670258
0.2337517887353897,0.19604964554309845,0.20159503817558289,0.2542991042137146,0.2254725992679596
0.2330796718597412,0.1947200894355774,0.20062470436096191,0.2536725103855133,0.2249566614627838
0.23241622745990753,0.19341608881950378,0.19967021048069,0.25302982330322266,0.22443583607673645
0.23175925016403198,0.19207322597503662,0.19871151447296143,0.2524024248123169,0.22390972077846527
0.23110803961753845,0.19076713919639587,0.19776347279548645,0.25179892778396606,0.22337892651557922
0.2304709553718567,0.18946990370750427,0.196821928024292,0.2512102425098419,0.22285759449005127
0.22985538840293884,0.18819841742515564,0.19587309658527374,0.25062432885169983,0.22234603762626648
